scope,horizon_seconds,price_range,band_low,band_high,band_width,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,minus_log10_p_value,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
0.50-0.80,705,0.70-0.75,0.70,0.75,0.05,27,185,0.145946,22,5,0.814815,0.731852,0.082963,2.240000,0.012108,0.22955536954,0.639113,16,14,0.875000,0.016142,183,0.020872,1
0.50-0.80,705,0.70-0.80,0.70,0.80,0.10,51,185,0.275676,42,9,0.823529,0.752353,0.071176,3.630000,0.019622,0.154058639209,0.812314,13,12,0.923077,0.018037,183,0.020872,1
0.50-0.80,705,0.75-0.80,0.75,0.80,0.05,24,185,0.129730,20,4,0.833333,0.775417,0.057917,1.390000,0.007514,0.346106184268,0.460791,7,6,0.857143,0.016471,183,0.020872,1
0.50-0.80,720,0.50-0.55,0.50,0.55,0.05,25,185,0.135135,16,9,0.640000,0.530000,0.110000,2.750000,0.014865,0.183911196901,0.735392,8,8,1.000000,0.017493,183,0.020872,1
0.50-0.80,720,0.50-0.60,0.50,0.60,0.10,47,185,0.254054,30,17,0.638298,0.554468,0.083830,3.940000,0.021297,0.155867638474,0.807244,14,14,1.000000,0.022907,183,0.020872,1
0.50-0.80,720,0.50-0.65,0.50,0.65,0.15,76,185,0.410811,52,24,0.684211,0.585658,0.098553,7.490000,0.040486,0.0494869721713,1.305509,17,17,1.000000,0.028680,183,0.020872,1
0.50-0.80,720,0.50-0.70,0.50,0.70,0.20,106,185,0.572973,73,33,0.688679,0.611321,0.077358,8.200000,0.044324,0.0596802914049,1.224169,17,17,1.000000,0.035119,183,0.020872,1
0.50-0.80,720,0.50-0.75,0.50,0.75,0.25,138,185,0.745946,96,42,0.695652,0.638913,0.056739,7.830000,0.042324,0.0933426143925,1.029920,17,17,1.000000,0.040967,183,0.020872,1
0.50-0.80,720,0.50-0.80,0.50,0.80,0.30,153,185,0.827027,110,43,0.718954,0.652745,0.066209,10.130000,0.054757,0.046887732654,1.328941,11,11,1.000000,0.042413,183,0.020872,1
0.50-0.80,720,0.55-0.60,0.55,0.60,0.05,22,185,0.118919,14,8,0.636364,0.582273,0.054091,1.190000,0.006432,0.387349551664,0.411897,16,16,1.000000,0.022564,183,0.020872,1
0.50-0.80,720,0.55-0.65,0.55,0.65,0.10,51,185,0.275676,36,15,0.705882,0.612941,0.092941,4.740000,0.025622,0.1097142139,0.959737,22,22,1.000000,0.026133,183,0.020872,1
0.50-0.80,720,0.55-0.70,0.55,0.70,0.15,81,185,0.437838,57,24,0.703704,0.636420,0.067284,5.450000,0.029459,0.124798155787,0.903792,25,25,1.000000,0.029641,183,0.020872,1
0.50-0.80,720,0.55-0.75,0.55,0.75,0.20,113,185,0.610811,80,33,0.707965,0.663009,0.044956,5.080000,0.027459,0.179836965568,0.745121,26,26,1.000000,0.034445,183,0.020872,1
0.50-0.80,720,0.55-0.80,0.55,0.80,0.25,128,185,0.691892,94,34,0.734375,0.676719,0.057656,7.380000,0.039892,0.0931700946159,1.030723,17,17,1.000000,0.036391,183,0.020872,1
0.50-0.80,720,0.60-0.65,0.60,0.65,0.05,29,185,0.156757,22,7,0.758621,0.636207,0.122414,3.550000,0.019189,0.117658590712,0.929376,16,15,0.937500,0.017834,183,0.020872,1
0.50-0.80,720,0.60-0.70,0.60,0.70,0.10,59,185,0.318919,43,16,0.728814,0.656610,0.072203,4.260000,0.023027,0.150657627329,0.822009,22,20,0.909091,0.019071,183,0.020872,1
0.50-0.80,720,0.60-0.75,0.60,0.75,0.15,91,185,0.491892,66,25,0.725275,0.682527,0.042747,3.890000,0.021027,0.223460740279,0.650799,26,24,0.923077,0.022081,183,0.020872,1
0.50-0.80,720,0.60-0.80,0.60,0.80,0.20,106,185,0.572973,80,26,0.754717,0.696321,0.058396,6.190000,0.033459,0.111838073575,0.951410,17,16,0.941176,0.023911,183,0.020872,1
0.50-0.80,720,0.65-0.70,0.65,0.70,0.05,30,185,0.162162,21,9,0.700000,0.676333,0.023667,0.710000,0.003838,0.47664971579,0.321801,16,12,0.750000,0.010926,183,0.020872,1
0.50-0.80,720,0.65-0.75,0.65,0.75,0.10,62,185,0.335135,44,18,0.709677,0.704194,0.005484,0.340000,0.001838,0.525309158122,0.279585,23,19,0.826087,0.013662,183,0.020872,1
0.50-0.80,720,0.65-0.80,0.65,0.80,0.15,77,185,0.416216,58,19,0.753247,0.718961,0.034286,2.640000,0.014270,0.297581732833,0.526394,17,14,0.823529,0.014095,183,0.020872,1
0.50-0.80,720,0.70-0.75,0.70,0.75,0.05,32,185,0.172973,23,9,0.718750,0.730313,-0.011563,-0.370000,-0.002000,0.645434234018,0.190148,15,12,0.800000,0.009420,0,0.000000,0
0.50-0.80,720,0.70-0.80,0.70,0.80,0.10,47,185,0.254054,37,10,0.787234,0.746170,0.041064,1.930000,0.010432,0.323500707227,0.490125,12,9,0.750000,0.009477,183,0.020872,1
0.50-0.80,720,0.75-0.80,0.75,0.80,0.05,15,185,0.081081,14,1,0.933333,0.780000,0.153333,2.300000,0.012432,0.125719445673,0.900598,7,5,0.714286,0.007243,0,0.000000,0
0.50-0.80,735,0.50-0.55,0.50,0.55,0.05,24,185,0.129730,13,11,0.541667,0.530000,0.011667,0.280000,0.001514,0.537375340201,0.269722,8,6,0.750000,0.006490,183,0.020872,1
0.50-0.80,735,0.50-0.60,0.50,0.60,0.10,58,185,0.313514,35,23,0.603448,0.562069,0.041379,2.400000,0.012973,0.308828509772,0.510283,14,11,0.785714,0.010948,183,0.020872,1
0.50-0.80,735,0.50-0.65,0.50,0.65,0.15,80,185,0.432432,50,30,0.625000,0.580500,0.044500,3.560000,0.019243,0.2444260357,0.611853,17,14,0.823529,0.014193,183,0.020872,1
0.50-0.80,735,0.50-0.70,0.50,0.70,0.20,116,185,0.627027,74,42,0.637931,0.610517,0.027414,3.180000,0.017189,0.30558068626,0.514874,17,13,0.764706,0.016370,183,0.020872,1
0.50-0.80,735,0.50-0.75,0.50,0.75,0.25,138,185,0.745946,90,48,0.652174,0.629783,0.022391,3.090000,0.016703,0.324479341952,0.488813,17,12,0.705882,0.015410,183,0.020872,1
0.50-0.80,735,0.50-0.80,0.50,0.80,0.30,155,185,0.837838,104,51,0.670968,0.646258,0.024710,3.830000,0.020703,0.28708611303,0.541988,11,7,0.636364,0.014296,183,0.020872,0
0.50-0.80,735,0.55-0.60,0.55,0.60,0.05,34,185,0.183784,22,12,0.647059,0.584706,0.062353,2.120000,0.011459,0.289045668713,0.539034,17,14,0.823529,0.011040,183,0.020872,1
0.50-0.80,735,0.55-0.65,0.55,0.65,0.10,56,185,0.302703,37,19,0.660714,0.602143,0.058571,3.280000,0.017730,0.22494469124,0.647924,23,19,0.826087,0.013155,183,0.020872,1
0.50-0.80,735,0.55-0.70,0.55,0.70,0.15,92,185,0.497297,61,31,0.663043,0.631522,0.031522,2.900000,0.015676,0.303787026374,0.517431,26,20,0.769231,0.013733,183,0.020872,1
0.50-0.80,735,0.55-0.75,0.55,0.75,0.20,114,185,0.616216,77,37,0.675439,0.650789,0.024649,2.810000,0.015189,0.326725593983,0.485817,26,18,0.692308,0.012782,183,0.020872,0
0.50-0.80,735,0.55-0.80,0.55,0.80,0.25,131,185,0.708108,91,40,0.694656,0.667557,0.027099,3.550000,0.019189,0.286168948767,0.543377,17,11,0.647059,0.011809,183,0.020872,0
0.50-0.80,735,0.60-0.65,0.60,0.65,0.05,22,185,0.118919,15,7,0.681818,0.629091,0.052727,1.160000,0.006270,0.392632636301,0.406014,17,14,0.823529,0.009887,183,0.020872,1
0.50-0.80,735,0.60-0.70,0.60,0.70,0.10,58,185,0.313514,39,19,0.672414,0.658966,0.013448,0.780000,0.004216,0.474916152535,0.323383,23,16,0.695652,0.008245,183,0.020872,0
0.50-0.80,735,0.60-0.75,0.60,0.75,0.15,80,185,0.432432,55,25,0.687500,0.678875,0.008625,0.690000,0.003730,0.487458977664,0.312062,26,16,0.615385,0.006343,183,0.020872,0
0.50-0.80,735,0.60-0.80,0.60,0.80,0.20,97,185,0.524324,69,28,0.711340,0.696598,0.014742,1.430000,0.007730,0.423485828129,0.373161,17,10,0.588235,0.005468,183,0.020872,0
0.50-0.80,735,0.65-0.70,0.65,0.70,0.05,36,185,0.194595,24,12,0.666667,0.677222,-0.010556,-0.380000,-0.002054,0.630177086462,0.200537,17,9,0.529412,0.002849,0,0.000000,0
0.50-0.80,735,0.65-0.75,0.65,0.75,0.10,58,185,0.313514,40,18,0.689655,0.697759,-0.008103,-0.470000,-0.002541,0.61597954488,0.210434,23,12,0.521739,0.001294,0,0.000000,0
0.50-0.80,735,0.65-0.80,0.65,0.80,0.15,75,185,0.405405,54,21,0.720000,0.716400,0.003600,0.270000,0.001459,0.530841228553,0.275035,17,8,0.470588,0.000291,183,0.020872,0
0.50-0.80,735,0.70-0.75,0.70,0.75,0.05,22,185,0.118919,16,6,0.727273,0.731364,-0.004091,-0.090000,-0.000486,0.624567238797,0.204421,14,6,0.428571,-0.002938,0,0.000000,0
0.50-0.80,735,0.70-0.80,0.70,0.80,0.10,39,185,0.210811,30,9,0.769231,0.752564,0.016667,0.650000,0.003514,0.490354012126,0.309490,11,4,0.363636,-0.003554,183,0.020872,0
0.50-0.80,735,0.75-0.80,0.75,0.80,0.05,17,185,0.091892,14,3,0.823529,0.780000,0.043529,0.740000,0.004000,0.466587341218,0.331067,6,2,0.333333,-0.001958,0,0.000000,0
0.50-0.80,750,0.50-0.55,0.50,0.55,0.05,26,184,0.141304,12,14,0.461538,0.531923,-0.070385,-1.830000,-0.009946,0.82024787453,0.086055,8,4,0.500000,-0.004032,0,0.000000,0
0.50-0.80,750,0.50-0.60,0.50,0.60,0.10,58,184,0.315217,31,27,0.534483,0.558448,-0.023966,-1.390000,-0.007554,0.692839029952,0.159368,14,7,0.500000,-0.003072,0,0.000000,0
0.50-0.80,750,0.50-0.65,0.50,0.65,0.15,86,184,0.467391,50,36,0.581395,0.581628,-0.000233,-0.020000,-0.000109,0.547682909329,0.261471,17,9,0.529412,-0.003080,0,0.000000,0
0.50-0.80,750,0.50-0.70,0.50,0.70,0.20,116,184,0.630435,69,47,0.594828,0.607414,-0.012586,-1.460000,-0.007935,0.648312884505,0.188215,17,8,0.470588,-0.003050,0,0.000000,0
0.50-0.80,750,0.50-0.75,0.50,0.75,0.25,137,184,0.744565,83,54,0.605839,0.625766,-0.019927,-2.730000,-0.014837,0.719249094862,0.143121,17,7,0.411765,-0.005925,0,0.000000,0
0.50-0.80,750,0.50-0.80,0.50,0.80,0.30,156,184,0.847826,96,60,0.615385,0.643974,-0.028590,-4.460000,-0.024239,0.800553441157,0.096610,11,4,0.363636,-0.005836,0,0.000000,0
0.50-0.80,750,0.55-0.60,0.55,0.60,0.05,32,184,0.173913,19,13,0.593750,0.580000,0.013750,0.440000,0.002391,0.5124082179,0.290384,17,8,0.470588,-0.002861,183,0.020872,0
0.50-0.80,750,0.55-0.65,0.55,0.65,0.10,60,184,0.326087,38,22,0.633333,0.603167,0.030167,1.810000,0.009837,0.367737237046,0.434462,23,11,0.478261,-0.002742,183,0.020872,0
0.50-0.80,750,0.55-0.70,0.55,0.70,0.15,90,184,0.489130,57,33,0.633333,0.629222,0.004111,0.370000,0.002011,0.51506923184,0.288134,26,11,0.423077,-0.002547,183,0.020872,0
0.50-0.80,750,0.55-0.75,0.55,0.75,0.20,111,184,0.603261,71,40,0.639640,0.647748,-0.008108,-0.900000,-0.004891,0.613628454279,0.212095,26,10,0.384615,-0.005500,0,0.000000,0
0.50-0.80,750,0.55-0.80,0.55,0.80,0.25,130,184,0.706522,84,46,0.646154,0.666385,-0.020231,-2.630000,-0.014293,0.724033041009,0.140242,17,6,0.352941,-0.005963,0,0.000000,0
0.50-0.80,750,0.60-0.65,0.60,0.65,0.05,28,184,0.152174,19,9,0.678571,0.629643,0.048929,1.370000,0.007446,0.3728015588,0.428522,17,9,0.529412,-0.000353,183,0.020872,0
0.50-0.80,750,0.60-0.70,0.60,0.70,0.10,58,184,0.315217,38,20,0.655172,0.656379,-0.001207,-0.070000,-0.000380,0.568185577367,0.245510,23,11,0.478261,-0.000586,0,0.000000,0
0.50-0.80,750,0.60-0.75,0.60,0.75,0.15,79,184,0.429348,52,27,0.658228,0.675190,-0.016962,-1.340000,-0.007283,0.675302151103,0.170502,26,10,0.384615,-0.003470,0,0.000000,0
0.50-0.80,750,0.60-0.80,0.60,0.80,0.20,98,184,0.532609,65,33,0.663265,0.694592,-0.031327,-3.070000,-0.016685,0.786323839812,0.104399,17,6,0.352941,-0.003847,0,0.000000,0
0.50-0.80,750,0.65-0.70,0.65,0.70,0.05,30,184,0.163043,19,11,0.633333,0.681333,-0.048000,-1.440000,-0.007826,0.779359722359,0.108262,17,7,0.411765,-0.000738,0,0.000000,0
0.50-0.80,750,0.65-0.75,0.65,0.75,0.10,51,184,0.277174,33,18,0.647059,0.700196,-0.053137,-2.710000,-0.014728,0.837436714301,0.077048,23,8,0.347826,-0.003475,0,0.000000,0
0.50-0.80,750,0.65-0.80,0.65,0.80,0.15,70,184,0.380435,46,24,0.657143,0.720571,-0.063429,-4.440000,-0.024130,0.904830510574,0.043433,17,6,0.352941,-0.003297,0,0.000000,0
0.50-0.80,750,0.70-0.75,0.70,0.75,0.05,21,184,0.114130,14,7,0.666667,0.727143,-0.060476,-1.270000,-0.006902,0.80981295781,0.091615,15,5,0.333333,-0.004663,0,0.000000,0
0.50-0.80,750,0.70-0.80,0.70,0.80,0.10,40,184,0.217391,27,13,0.675000,0.750000,-0.075000,-3.000000,-0.016304,0.8972337601,0.047094,12,4,0.333333,-0.004263,0,0.000000,0
0.50-0.80,750,0.75-0.80,0.75,0.80,0.05,19,184,0.103261,13,6,0.684211,0.775263,-0.091053,-1.730000,-0.009402,0.886893046817,0.052129,7,2,0.285714,-0.004513,0,0.000000,0
0.50-0.80,765,0.50-0.55,0.50,0.55,0.05,38,184,0.206522,17,21,0.447368,0.528684,-0.081316,-3.090000,-0.016793,0.87838453601,0.056315,8,3,0.375000,-0.003825,0,0.000000,0
0.50-0.80,765,0.50-0.60,0.50,0.60,0.10,60,184,0.326087,28,32,0.466667,0.548000,-0.081333,-4.880000,-0.026522,0.918629912435,0.036859,14,4,0.285714,-0.005279,0,0.000000,0
0.50-0.80,765,0.50-0.65,0.50,0.65,0.15,96,184,0.521739,49,47,0.510417,0.579271,-0.068854,-6.610000,-0.035924,0.929492540947,0.031754,17,7,0.411765,-0.005444,0,0.000000,0
0.50-0.80,765,0.50-0.70,0.50,0.70,0.20,118,184,0.641304,64,54,0.542373,0.597627,-0.055254,-6.520000,-0.035435,0.907150478763,0.042321,17,4,0.235294,-0.009520,0,0.000000,0
0.50-0.80,765,0.50-0.75,0.50,0.75,0.25,142,184,0.771739,83,59,0.584507,0.619014,-0.034507,-4.900000,-0.026630,0.827431360773,0.082268,17,3,0.176471,-0.014776,0,0.000000,0
0.50-0.80,765,0.50-0.80,0.50,0.80,0.30,162,184,0.880435,96,66,0.592593,0.639321,-0.046728,-7.570000,-0.041141,0.909402249387,0.041244,11,0,0.000000,-0.016329,0,0.000000,0
0.50-0.80,765,0.55-0.60,0.55,0.60,0.05,22,184,0.119565,11,11,0.500000,0.581364,-0.081364,-1.790000,-0.009728,0.83898283475,0.076247,17,5,0.294118,-0.006355,0,0.000000,0
0.50-0.80,765,0.55-0.65,0.55,0.65,0.10,58,184,0.315217,32,26,0.551724,0.612414,-0.060690,-3.520000,-0.019130,0.860805887802,0.065095,23,8,0.347826,-0.006349,0,0.000000,0
0.50-0.80,765,0.55-0.70,0.55,0.70,0.15,80,184,0.434783,47,33,0.587500,0.630375,-0.042875,-3.430000,-0.018641,0.819854738777,0.086263,26,5,0.192308,-0.009605,0,0.000000,0
0.50-0.80,765,0.55-0.75,0.55,0.75,0.20,104,184,0.565217,66,38,0.634615,0.652019,-0.017404,-1.810000,-0.009837,0.686543392722,0.163332,26,3,0.115385,-0.014590,0,0.000000,0
0.50-0.80,765,0.55-0.80,0.55,0.80,0.25,124,184,0.673913,79,45,0.637097,0.673226,-0.036129,-4.480000,-0.024348,0.832648786306,0.079538,17,0,0.000000,-0.016966,0,0.000000,0
0.50-0.80,765,0.60-0.65,0.60,0.65,0.05,36,184,0.195652,21,15,0.583333,0.631389,-0.048056,-1.730000,-0.009402,0.781231241547,0.107220,17,8,0.470588,-0.002941,0,0.000000,0
0.50-0.80,765,0.60-0.70,0.60,0.70,0.10,58,184,0.315217,36,22,0.620690,0.648966,-0.028276,-1.640000,-0.008913,0.725097941027,0.139603,23,7,0.304348,-0.005929,0,0.000000,0
0.50-0.80,765,0.60-0.75,0.60,0.75,0.15,82,184,0.445652,55,27,0.670732,0.670976,-0.000244,-0.020000,-0.000109,0.553957501153,0.256524,26,5,0.192308,-0.010230,0,0.000000,0
0.50-0.80,765,0.60-0.80,0.60,0.80,0.20,102,184,0.554348,68,34,0.666667,0.693039,-0.026373,-2.690000,-0.014620,0.757173178756,0.120805,17,1,0.058824,-0.012711,0,0.000000,0
0.50-0.80,765,0.65-0.70,0.65,0.70,0.05,22,184,0.119565,15,7,0.681818,0.677727,0.004091,0.090000,0.000489,0.584303182706,0.233362,17,4,0.235294,-0.006218,4,0.005978,0
0.50-0.80,765,0.65-0.75,0.65,0.75,0.10,46,184,0.250000,34,12,0.739130,0.701957,0.037174,1.710000,0.009293,0.355172896638,0.449560,23,3,0.130435,-0.010144,4,0.005978,0
0.50-0.80,765,0.65-0.80,0.65,0.80,0.15,66,184,0.358696,47,19,0.712121,0.726667,-0.014545,-0.960000,-0.005217,0.663513752838,0.178150,17,2,0.117647,-0.011615,0,0.000000,0
0.50-0.80,765,0.70-0.75,0.70,0.75,0.05,24,184,0.130435,19,5,0.791667,0.724167,0.067500,1.620000,0.008804,0.314227330541,0.502756,15,3,0.200000,-0.009065,4,0.005978,0
0.50-0.80,765,0.70-0.80,0.70,0.80,0.10,44,184,0.239130,32,12,0.727273,0.751136,-0.023864,-1.050000,-0.005707,0.71291379404,0.146963,12,2,0.166667,-0.009955,0,0.000000,0
0.50-0.80,765,0.75-0.80,0.75,0.80,0.05,20,184,0.108696,13,7,0.650000,0.783500,-0.133500,-2.670000,-0.014511,0.950785283619,0.021918,6,1,0.166667,-0.008886,0,0.000000,0
0.50-0.80,780,0.50-0.55,0.50,0.55,0.05,33,184,0.179348,17,16,0.515152,0.527879,-0.012727,-0.420000,-0.002283,0.626697347934,0.202942,8,2,0.250000,-0.010245,0,0.000000,0
0.50-0.80,780,0.50-0.60,0.50,0.60,0.10,62,184,0.336957,36,26,0.580645,0.549839,0.030806,1.910000,0.010380,0.36079829324,0.442736,14,1,0.071429,-0.015714,2,0.011522,0
0.50-0.80,780,0.50-0.65,0.50,0.65,0.15,98,184,0.532609,56,42,0.571429,0.580816,-0.009388,-0.920000,-0.005000,0.616688989531,0.209934,17,4,0.235294,-0.017478,0,0.000000,0
0.50-0.80,780,0.50-0.70,0.50,0.70,0.20,123,184,0.668478,74,49,0.601626,0.601138,0.000488,0.060000,0.000326,0.534903767071,0.271724,17,1,0.058824,-0.020572,2,0.001468,0
0.50-0.80,780,0.50-0.75,0.50,0.75,0.25,152,184,0.826087,92,60,0.605263,0.625395,-0.020132,-3.060000,-0.016630,0.728262779912,0.137712,17,2,0.117647,-0.021224,0,0.000000,0
0.50-0.80,780,0.50-0.80,0.50,0.80,0.30,166,184,0.902174,103,63,0.620482,0.638133,-0.017651,-2.930000,-0.015924,0.714585873295,0.145946,11,0,0.000000,-0.021527,0,0.000000,0
0.50-0.80,780,0.55-0.60,0.55,0.60,0.05,29,184,0.157609,19,10,0.655172,0.574828,0.080345,2.330000,0.012663,0.247820716739,0.605862,17,1,0.058824,-0.015233,2,0.011522,0
0.50-0.80,780,0.55-0.65,0.55,0.65,0.10,65,184,0.353261,39,26,0.600000,0.607692,-0.007692,-0.500000,-0.002717,0.603650864033,0.219214,23,4,0.173913,-0.016193,0,0.000000,0
0.50-0.80,780,0.55-0.70,0.55,0.70,0.15,90,184,0.489130,57,33,0.633333,0.628000,0.005333,0.480000,0.002609,0.505431619474,0.296338,26,2,0.076923,-0.017257,2,0.001468,0
0.50-0.80,780,0.55-0.75,0.55,0.75,0.20,119,184,0.646739,75,44,0.630252,0.652437,-0.022185,-2.640000,-0.014348,0.730644175952,0.136294,26,3,0.115385,-0.018223,0,0.000000,0
0.50-0.80,780,0.55-0.80,0.55,0.80,0.25,133,184,0.722826,86,47,0.646617,0.665489,-0.018872,-2.510000,-0.013641,0.714085085649,0.146250,17,1,0.058824,-0.018437,0,0.000000,0
0.50-0.80,780,0.60-0.65,0.60,0.65,0.05,36,184,0.195652,20,16,0.555556,0.634167,-0.078611,-2.830000,-0.015380,0.874730876136,0.058126,17,4,0.235294,-0.009415,0,0.000000,0
0.50-0.80,780,0.60-0.70,0.60,0.70,0.10,61,184,0.331522,38,23,0.622951,0.653279,-0.030328,-1.850000,-0.010054,0.739240885103,0.131214,23,6,0.260870,-0.008679,0,0.000000,0
0.50-0.80,780,0.60-0.75,0.60,0.75,0.15,90,184,0.489130,56,34,0.622222,0.677444,-0.055222,-4.970000,-0.027011,0.891151785833,0.050048,26,7,0.269231,-0.008643,0,0.000000,0
0.50-0.80,780,0.60-0.80,0.60,0.80,0.20,104,184,0.565217,67,37,0.644231,0.690769,-0.046538,-4.840000,-0.026304,0.872231712198,0.059368,17,4,0.235294,-0.008421,0,0.000000,0
0.50-0.80,780,0.65-0.70,0.65,0.70,0.05,25,184,0.135870,18,7,0.720000,0.680800,0.039200,0.980000,0.005326,0.428605316823,0.367942,17,6,0.352941,-0.004466,4,0.005978,0
0.50-0.80,780,0.65-0.75,0.65,0.75,0.10,54,184,0.293478,36,18,0.666667,0.706296,-0.039630,-2.140000,-0.011630,0.787501337064,0.103749,23,9,0.391304,-0.004407,0,0.000000,0
0.50-0.80,780,0.65-0.80,0.65,0.80,0.15,68,184,0.369565,47,21,0.691176,0.720735,-0.029559,-2.010000,-0.010924,0.755284188679,0.121890,17,7,0.411765,-0.003884,0,0.000000,0
0.50-0.80,780,0.70-0.75,0.70,0.75,0.05,29,184,0.157609,18,11,0.620690,0.728276,-0.107586,-3.120000,-0.016957,0.930757394068,0.031164,15,8,0.533333,0.000011,0,0.000000,0
0.50-0.80,780,0.70-0.80,0.70,0.80,0.10,43,184,0.233696,29,14,0.674419,0.743953,-0.069535,-2.990000,-0.016250,0.887091443555,0.052032,12,6,0.500000,-0.000073,0,0.000000,0
0.50-0.80,780,0.75-0.80,0.75,0.80,0.05,14,184,0.076087,11,3,0.785714,0.776429,0.009286,0.130000,0.000707,0.615371153212,0.210863,7,3,0.428571,-0.002306,0,0.000000,0
0.50-0.80,795,0.50-0.55,0.50,0.55,0.05,29,184,0.157609,13,16,0.448276,0.531724,-0.083448,-2.420000,-0.013152,0.861431172889,0.064779,8,2,0.250000,-0.006508,0,0.000000,0
0.50-0.80,795,0.50-0.60,0.50,0.60,0.10,64,184,0.347826,31,33,0.484375,0.559063,-0.074688,-4.780000,-0.025978,0.908082685462,0.041875,14,2,0.142857,-0.009965,0,0.000000,0
0.50-0.80,795,0.50-0.65,0.50,0.65,0.15,96,184,0.521739,49,47,0.510417,0.583021,-0.072604,-6.970000,-0.037880,0.938939051315,0.027363,17,6,0.352941,-0.009322,0,0.000000,0
0.50-0.80,795,0.50-0.70,0.50,0.70,0.20,127,184,0.690217,69,58,0.543307,0.606142,-0.062835,-7.980000,-0.043370,0.938555016513,0.027540,17,6,0.352941,-0.009690,0,0.000000,0
0.50-0.80,795,0.50-0.75,0.50,0.75,0.25,152,184,0.826087,91,61,0.598684,0.625921,-0.027237,-4.140000,-0.022500,0.784644077589,0.105327,17,8,0.470588,-0.009114,0,0.000000,0
0.50-0.80,795,0.50-0.80,0.50,0.80,0.30,168,184,0.913043,101,67,0.601190,0.640357,-0.039167,-6.580000,-0.035761,0.875272758589,0.057857,11,4,0.363636,-0.007974,0,0.000000,0
0.50-0.80,795,0.55-0.60,0.55,0.60,0.05,35,184,0.190217,18,17,0.514286,0.581714,-0.067429,-2.360000,-0.012826,0.836649195885,0.077457,17,2,0.117647,-0.010690,0,0.000000,0
0.50-0.80,795,0.55-0.65,0.55,0.65,0.10,67,184,0.364130,36,31,0.537313,0.605224,-0.067910,-4.550000,-0.024728,0.896207753277,0.047591,23,7,0.304348,-0.008984,0,0.000000,0
0.50-0.80,795,0.55-0.70,0.55,0.70,0.15,98,184,0.532609,56,42,0.571429,0.628163,-0.056735,-5.560000,-0.030217,0.89740484852,0.047012,26,9,0.346154,-0.008413,0,0.000000,0
0.50-0.80,795,0.55-0.75,0.55,0.75,0.20,123,184,0.668478,78,45,0.634146,0.648130,-0.013984,-1.720000,-0.009348,0.666128394184,0.176442,26,12,0.461538,-0.007448,0,0.000000,0
0.50-0.80,795,0.55-0.80,0.55,0.80,0.25,139,184,0.755435,88,51,0.633094,0.663022,-0.029928,-4.160000,-0.022609,0.801566460682,0.096060,17,7,0.411765,-0.007088,0,0.000000,0
0.50-0.80,795,0.60-0.65,0.60,0.65,0.05,32,184,0.173913,18,14,0.562500,0.630938,-0.068438,-2.190000,-0.011902,0.838081344751,0.076714,17,6,0.352941,-0.003734,0,0.000000,0
0.50-0.80,795,0.60-0.70,0.60,0.70,0.10,63,184,0.342391,38,25,0.603175,0.653968,-0.050794,-3.200000,-0.017391,0.837025560144,0.077261,23,10,0.434783,-0.002023,0,0.000000,0
0.50-0.80,795,0.60-0.75,0.60,0.75,0.15,88,184,0.478261,60,28,0.681818,0.674545,0.007273,0.640000,0.003478,0.492502308977,0.307592,26,13,0.500000,-0.000824,83,0.011139,0
0.50-0.80,795,0.60-0.80,0.60,0.80,0.20,104,184,0.565217,70,34,0.673077,0.690385,-0.017308,-1.800000,-0.009783,0.691751815412,0.160050,17,9,0.529412,-0.000585,0,0.000000,0
0.50-0.80,795,0.65-0.70,0.65,0.70,0.05,31,184,0.168478,20,11,0.645161,0.677742,-0.032581,-1.010000,-0.005489,0.724040405864,0.140237,17,8,0.470588,0.000649,0,0.000000,0
0.50-0.80,795,0.65-0.75,0.65,0.75,0.10,56,184,0.304348,42,14,0.750000,0.699464,0.050536,2.830000,0.015380,0.251650613344,0.599202,23,12,0.521739,0.000565,83,0.011139,0
0.50-0.80,795,0.65-0.80,0.65,0.80,0.15,72,184,0.391304,52,20,0.722222,0.716806,0.005417,0.390000,0.002120,0.518992876519,0.284839,17,9,0.529412,0.000531,83,0.011139,0
0.50-0.80,795,0.70-0.75,0.70,0.75,0.05,25,184,0.135870,22,3,0.880000,0.726400,0.153600,3.840000,0.020870,0.059425508119,1.226027,14,8,0.571429,0.002360,83,0.011139,0
0.50-0.80,795,0.70-0.80,0.70,0.80,0.10,41,184,0.222826,32,9,0.780488,0.746341,0.034146,1.400000,0.007609,0.383514159427,0.416219,11,6,0.545455,0.002105,83,0.011139,0
0.50-0.80,795,0.75-0.80,0.75,0.80,0.05,16,184,0.086957,10,6,0.625000,0.777500,-0.152500,-2.440000,-0.013261,0.954492503472,0.020227,6,3,0.500000,-0.001295,0,0.000000,0
0.50-0.80,810,0.50-0.55,0.50,0.55,0.05,40,184,0.217391,20,20,0.500000,0.535250,-0.035250,-1.410000,-0.007663,0.728170236126,0.137767,8,3,0.375000,-0.005265,0,0.000000,0
0.50-0.80,810,0.50-0.60,0.50,0.60,0.10,74,184,0.402174,38,36,0.513514,0.555811,-0.042297,-3.130000,-0.017011,0.802738762146,0.095426,14,5,0.357143,-0.006417,0,0.000000,0
