UP,FLAT,DOWN,ALL,v3.2,v3p1_on_UP,v3p1_on_FLAT,v3p1_on_DOWN
0.041256753879054364,0.0027943596210176715,0.16942505985523224,0.10371380171367106,0.12092036528082398,0.010420625636478277,0.04644288106607258,0.046850295011120195
-0.02272058929490878,0.12579424441008705,0.24966983867387207,0.07525023465820292,0.017123353443769272,-0.008693240308282144,0.02748566262505994,0.05645781234142513
0.013940045031878559,0.04103110731279219,-0.010556706145153777,0.10730011985387651,0.03333112559222305,0.045747006005639634,0.006564276310286996,0.05498883753794988
0.06280145892448792,0.02420021237836986,0.012063541584847081,-0.005598001972219575,-0.047728760600367286,0.03695381934438125,-0.023506964363502823,-0.019044856953098
-0.05273369270982926,-0.04109451382132318,0.17809261700750725,0.07645204582300746,0.0005711672131940509,0.03848446040953603,0.0345159640836931,0.0034516213297783403
0.03902980761679186,-0.03724867156044718,0.09509732439648486,0.041878563539834324,0.04488119851198012,0.03582297762558858,0.01368451214811611,-0.007628926233870369
-0.1165009120352525,0.11144583003719276,0.07483364764670394,0.023264348983350797,0.02259142951993407,-0.013086293841116725,0.0001733555658692111,0.03617728725859831
0.06741367214785855,-0.12328036022432025,0.09837428935030637,0.06232381171797512,0.1347379980159076,0.008476312096807272,0.006698425068011586,0.04714907455315626
0.21638784021793525,0.0835657060783477,-0.03293916544415544,0.07406342976516705,0.07305530443800609,0.01871455430235494,0.009892080457160004,0.04545679500565211
-0.05568209897022551,-0.027878053102979607,0.20014630989509555,0.04525273426495129,0.04619996811359359,0.0005588903580659172,-0.0022786002174066448,0.046972444124292016
0.019816790346177393,-0.007811008041391449,0.07605907838863764,0.016842718859058255,-0.030139507962350938,0.00306974652729557,0.006087144849319191,0.007685827482443494
0.012669744382750805,-0.10361308582191332,0.030489613132675703,0.1363527670300813,0.09119637543080883,0.02927043846117672,-0.001923503963361169,0.10900583253226576
0.04663694196138695,0.04618138461120647,0.006121866730436155,0.07196194124166096,0.05538643498321872,-0.013762041373670196,0.030121794369826323,0.05560218824550483
0.013524981443751152,-0.04688681141440476,0.12793572357210098,-0.09557476898335289,-0.1209632942026418,-0.026468721696465,-0.015200938063091685,-0.05390510922379621
0.05005185443627596,0.10414780777727528,0.26922910254827664,0.0008121358327388071,0.0027765885176509264,-0.011306099294365973,-0.030347218480013576,0.042465453607118356
-0.04513464163338678,-0.12014809655900838,0.10347993975199501,0.1355009016471293,0.16034846264640656,0.04514491208213472,0.02282442619610796,0.06753156336888663
-0.028840324242564302,0.008204778646898276,0.08737618280436915,0.04470977209563647,0.03259080402377094,0.02375581918740967,-0.06627933344884863,0.08723328635707543
-0.00806974070917052,0.008151610777788152,-0.02218129899376625,-0.0015882827418466324,-0.010288722624466808,-0.009338566230192972,0.01179739352683825,-0.00404711003849191
-0.023827793193377907,0.15286542696258545,-0.07104331009290757,0.019880690055033106,0.06971910474298704,-0.023157265780663818,0.04789863744274847,-0.004860681607051539
-0.0025356223180006588,0.06942214446668554,-0.034082131682967184,0.12812471847097645,0.08270696157982595,0.01471075780978178,0.03983033074939691,0.07358362991179779
-0.044434285632267805,0.10255754753257411,0.03171324802256025,0.019701936571483458,-0.029285842965348346,0.008942929069909214,0.0008927329503510982,0.009866274551223147
0.11061493358001963,0.03181112681117914,-0.07918952810881257,0.04105082952749475,0.07722875561420875,-0.024254817696353553,-0.009170111221295298,0.0744757584451436
-0.1295242363533671,0.041769413728679566,0.05578607171102241,0.10558388638140577,0.013268930435232971,0.020774940991054373,0.03730259502315634,0.047506350367195076
0.06521866893640525,-0.13076897531280968,0.1597916023204321,0.03681836190604658,0.08521661792135406,0.016062426304649376,0.006611290060790531,0.014144645540606675
-0.014364044021446825,-0.11602954858104163,-0.021811332202443974,0.09607090785393686,0.06593712620715385,0.0032098951234587132,0.06340143222498602,0.029459580505492116
-0.12931063742398358,-0.04142267079067099,0.0307568770428435,0.029249797275686752,0.09202245084879923,0.0003409443228773623,0.005128812900309429,0.023780040052499958
-0.08978711765135237,0.11380562905790995,-0.06842727552414421,0.0662220125602482,0.01711689559823013,-0.011529164099605414,0.037038438992515264,0.04071273766733836
