label,t_seconds,t_minutes,band_low,band_high,band_center,band_width,n_contracts,n_traded,trade_rate,total_net_pnl_after_fee,ev_per_available_contract_after_fee,ev_per_traded_contract_after_fee,se_ev_all,ci95_low_ev_all,ci95_high_ev_all,success_rate_traded,avg_mid_p_traded,avg_cost_traded,avg_fee_traded,local_mean_ev_all,local_std_ev_all,local_min_ev_all,local_positive_fraction,stability_score,bootstrap_raw_winner_frequency,bootstrap_prob_ev_positive,bootstrap_mean_ev_all
"T=30s [0.55,0.75)",30,0.5,0.55,0.75,0.65,0.19999999999999996,186,3,0.016129032258064516,-2.1143729999999996,-0.011367596774193547,-0.7047909999999998,0.006544007350153236,-0.02419385118049389,0.001458657632106796,0.0,0.6816666666666666,0.6900000000000001,0.014791,-0.005160691756272401,0.005951820902870265,-0.014832107526881721,0.1111111111111111,-0.030145672083364154,0.0,0.0,-0.01159837883870971
"T=30s [0.55,0.80)",30,0.5,0.55,0.8,0.675,0.25,186,5,0.026881720430107527,-2.707998,-0.014559129032258065,-0.5415996,0.007893556989298205,-0.030030500731282547,0.000912242666766417,0.2,0.72,0.7280000000000001,0.0135996,-0.006774711917562723,0.005907414693918064,-0.014832107526881721,0.08333333333333333,-0.03593791542520061,0.0,0.012,-0.014675597661290337
"T=30s [0.55,0.85)",30,0.5,0.55,0.85,0.7,0.29999999999999993,186,5,0.026881720430107527,-2.707998,-0.014559129032258065,-0.5415996,0.007893556989298205,-0.030030500731282547,0.000912242666766417,0.2,0.72,0.7280000000000001,0.0135996,-0.007125228817204302,0.007072830972725397,-0.018383541505376345,0.1111111111111111,-0.037103331704007946,0.0,0.012,-0.014675597661290337
"T=30s [0.55,0.90)",30,0.5,0.55,0.9,0.7250000000000001,0.35,186,8,0.043010752688172046,-3.41933872,-0.018383541505376345,-0.42741734,0.009246766568326967,-0.0365072039792972,-0.0002598790314554886,0.375,0.783875,0.7915000000000001,0.010917340000000001,-0.007166430300179213,0.007390027332774545,-0.018383541505376345,0.19444444444444445,-0.043897231312071745,0.0,0.01,-0.018422276533548422
"T=30s [0.55,0.95)",30,0.5,0.55,0.95,0.75,0.3999999999999999,186,11,0.05913978494623656,-3.20511285,-0.017231789516129033,-0.29137389545454545,0.009283363036913607,-0.0354271810684797,0.0009636020362216377,0.5454545454545454,0.8209545454545455,0.8275454545454547,0.009282986363636364,-0.014924664874551971,0.013495663380804936,-0.04216801666666667,0.16666666666666666,-0.04892284444928464,0.0,0.019,-0.017274557293548383
"T=30s [0.55,1.00)",30,0.5,0.55,1.0,0.775,0.44999999999999996,186,46,0.24731182795698925,-5.97226103,-0.032108930268817205,-0.12983176152173914,0.012930345189204656,-0.057452406839658327,-0.006765453697976081,0.8260869565217391,0.950195652173913,0.9533260869565219,0.002592631086956522,-0.018766872948028673,0.013968239479680818,-0.04216801666666667,0.16666666666666666,-0.07142064631933914,0.0,0.0,-0.03227077669311832
"T=30s [0.60,0.65)",30,0.5,0.6,0.65,0.625,0.050000000000000044,186,1,0.005376344086021506,-0.636492,-0.0034219999999999997,-0.636492,0.003422,-0.01012912,0.0032851200000000007,0.0,0.61,0.62,0.016492,-0.00011643727598566304,0.0038170318171628945,-0.006441736559139786,0.25,-0.013946151817162895,0.0,0.0,-0.0034870180000000253
"T=30s [0.60,0.70)",30,0.5,0.6,0.7,0.6499999999999999,0.09999999999999998,186,1,0.005376344086021506,-0.636492,-0.0034219999999999997,-0.636492,0.003422,-0.01012912,0.0032851200000000007,0.0,0.61,0.62,0.016492,-0.002255289818548387,0.004943487473739325,-0.011367596774193547,0.1875,-0.015072607473739326,0.0,0.0,-0.0034870180000000253
"T=30s [0.60,0.75)",30,0.5,0.6,0.75,0.675,0.15000000000000002,186,3,0.016129032258064516,-2.1143729999999996,-0.011367596774193547,-0.7047909999999998,0.006544007350153236,-0.02419385118049389,0.001458657632106796,0.0,0.6816666666666666,0.6900000000000001,0.014791,-0.00456605152329749,0.0055211763443515525,-0.014559129032258065,0.1111111111111111,-0.029715027524845443,0.0,0.0,-0.01159837883870971
"T=30s [0.60,0.80)",30,0.5,0.6,0.8,0.7,0.20000000000000007,186,5,0.026881720430107527,-2.707998,-0.014559129032258065,-0.5415996,0.007893556989298205,-0.030030500731282547,0.000912242666766417,0.2,0.72,0.7280000000000001,0.0135996,-0.006180071684587812,0.005399633160204993,-0.014559129032258065,0.08333333333333333,-0.03543013389148754,0.0,0.012,-0.014675597661290337
"T=30s [0.60,0.85)",30,0.5,0.6,0.85,0.725,0.25,186,5,0.026881720430107527,-2.707998,-0.014559129032258065,-0.5415996,0.007893556989298205,-0.030030500731282547,0.000912242666766417,0.2,0.72,0.7280000000000001,0.0135996,-0.006530588584229392,0.006567962269699539,-0.018383541505376345,0.1111111111111111,-0.03659846300098209,0.0,0.012,-0.014675597661290337
"T=30s [0.60,0.90)",30,0.5,0.6,0.9,0.75,0.30000000000000004,186,8,0.043010752688172046,-3.41933872,-0.018383541505376345,-0.42741734,0.009246766568326967,-0.0365072039792972,-0.0002598790314554886,0.375,0.783875,0.7915000000000001,0.010917340000000001,-0.006571790067204302,0.006885981435098623,-0.018383541505376345,0.19444444444444445,-0.043393185414395824,0.0,0.01,-0.018422276533548422
"T=30s [0.60,0.95)",30,0.5,0.6,0.95,0.7749999999999999,0.35,186,11,0.05913978494623656,-3.20511285,-0.017231789516129033,-0.29137389545454545,0.009283363036913607,-0.0354271810684797,0.0009636020362216377,0.5454545454545454,0.8209545454545455,0.8275454545454547,0.009282986363636364,-0.014330024641577057,0.013364318433937736,-0.04216801666666667,0.16666666666666666,-0.04879149950241744,0.0,0.019,-0.017274557293548383
"T=30s [0.60,1.00)",30,0.5,0.6,1.0,0.8,0.4,186,46,0.24731182795698925,-5.97226103,-0.032108930268817205,-0.12983176152173914,0.012930345189204656,-0.057452406839658327,-0.006765453697976081,0.8260869565217391,0.950195652173913,0.9533260869565219,0.002592631086956522,-0.018172232715053763,0.013925944468384193,-0.04216801666666667,0.16666666666666666,-0.07137835130804251,0.0,0.0,-0.03227077669311832
"T=30s [0.65,0.70)",30,0.5,0.65,0.7,0.675,0.04999999999999993,186,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,-0.003053989023297491,0.00426434184290682,-0.011367596774193547,0.125,-0.00426434184290682,0.0,0.0,0.0
"T=30s [0.65,0.75)",30,0.5,0.65,0.75,0.7,0.09999999999999998,186,2,0.010752688172043012,-1.477881,-0.007945596774193549,-0.7389405,0.005604274469575253,-0.018929974734561046,0.003038781186173947,0.0,0.7175,0.725,0.013940500000000002,-0.004979788810483871,0.004703341426255309,-0.014559129032258065,0.03125,-0.023633316160816355,0.0,0.0,-0.008111360838709733
"T=30s [0.65,0.80)",30,0.5,0.65,0.8,0.7250000000000001,0.15000000000000002,186,4,0.021505376344086023,-2.0715060000000003,-0.011137129032258067,-0.5178765000000001,0.007142140541657987,-0.02513572449390772,0.0028614664293915865,0.25,0.7475,0.7550000000000001,0.0128765,-0.006040499103942652,0.004590421911698442,-0.014559129032258065,0.0,-0.02972614640560616,0.0,0.031,-0.011188579661290362
"T=30s [0.65,0.85)",30,0.5,0.65,0.85,0.75,0.19999999999999996,186,4,0.021505376344086023,-2.0715060000000003,-0.011137129032258067,-0.5178765000000001,0.007142140541657987,-0.02513572449390772,0.0028614664293915865,0.25,0.7475,0.7550000000000001,0.0128765,-0.0063910160035842295,0.005546207114551797,-0.018383541505376345,0.027777777777777776,-0.030681931608459515,0.0,0.031,-0.011188579661290362
"T=30s [0.65,0.90)",30,0.5,0.65,0.9,0.775,0.25,186,7,0.03763440860215054,-2.78284672,-0.014961541505376345,-0.39754953142857147,0.008622418693825467,-0.03186148214527426,0.0019383991345215696,0.42857142857142855,0.8087142857142856,0.8160000000000001,0.01012096,-0.006432217486559141,0.005855591696918418,-0.018383541505376345,0.1111111111111111,-0.03771707384219268,0.0,0.024,-0.014935258533548396
"T=30s [0.65,0.95)",30,0.5,0.65,0.95,0.8,0.29999999999999993,186,10,0.053763440860215055,-2.56862085,-0.013809789516129031,-0.256862085,0.008659193544419694,-0.03078180886319163,0.0031622298309335675,0.6,0.8420500000000001,0.8483,0.008562085,-0.0141904520609319,0.01313659112317291,-0.04216801666666667,0.1111111111111111,-0.04391839998636454,0.0,0.039,-0.01378753929354837
"T=30s [0.65,1.00)",30,0.5,0.65,1.0,0.825,0.35,186,45,0.24193548387096775,-5.33576903,-0.028686930268817204,-0.11857264511111112,0.012511794598195989,-0.05321004768128134,-0.004163812856353068,0.8444444444444444,0.9577555555555555,0.9607333333333336,0.0022837562222222225,-0.0180326601344086,0.013925453026548995,-0.04216801666666667,0.125,-0.06713550070783034,0.0,0.003,-0.02878375869311829
"T=30s [0.70,0.75)",30,0.5,0.7,0.75,0.725,0.050000000000000044,186,2,0.010752688172043012,-1.477881,-0.007945596774193549,-0.7389405,0.005604274469575253,-0.018929974734561046,0.003038781186173947,0.0,0.7175,0.725,0.013940500000000002,-0.0046112157258064515,0.0042812725570342556,-0.011705462365591396,0.0,-0.0232112472915953,0.0,0.0,-0.008111360838709733
"T=30s [0.70,0.80)",30,0.5,0.7,0.8,0.75,0.10000000000000009,186,4,0.021505376344086023,-2.0715060000000003,-0.011137129032258067,-0.5178765000000001,0.007142140541657987,-0.02513572449390772,0.0028614664293915865,0.25,0.7475,0.7550000000000001,0.0128765,-0.004697290826612903,0.004389224691495385,-0.011705462365591396,0.0625,-0.029524949185403104,0.0,0.031,-0.011188579661290362
"T=30s [0.70,0.85)",30,0.5,0.7,0.85,0.7749999999999999,0.15000000000000002,186,4,0.021505376344086023,-2.0715060000000003,-0.011137129032258067,-0.5178765000000001,0.007142140541657987,-0.02513572449390772,0.0028614664293915865,0.25,0.7475,0.7550000000000001,0.0128765,-0.004525886523297492,0.00510746584683464,-0.014961541505376345,0.08333333333333333,-0.030243190340742358,0.0,0.031,-0.011188579661290362
"T=30s [0.70,0.90)",30,0.5,0.7,0.9,0.8,0.20000000000000007,186,7,0.03763440860215054,-2.78284672,-0.014961541505376345,-0.39754953142857147,0.008622418693825467,-0.03186148214527426,0.0019383991345215696,0.42857142857142855,0.8087142857142856,0.8160000000000001,0.01012096,-0.004567088006272401,0.005344846838664276,-0.014961541505376345,0.19444444444444445,-0.03720632898393854,0.0,0.024,-0.014935258533548396
"T=30s [0.70,0.95)",30,0.5,0.7,0.95,0.825,0.25,186,10,0.053763440860215055,-2.56862085,-0.013809789516129031,-0.256862085,0.008659193544419694,-0.03078180886319163,0.0031622298309335675,0.6,0.8420500000000001,0.8483,0.008562085,-0.012325322580645162,0.013268164757901749,-0.04216801666666667,0.1388888888888889,-0.04404997362109338,0.0,0.039,-0.01378753929354837
"T=30s [0.70,1.00)",30,0.5,0.7,1.0,0.85,0.30000000000000004,186,45,0.24193548387096775,-5.33576903,-0.028686930268817204,-0.11857264511111112,0.012511794598195989,-0.05321004768128134,-0.004163812856353068,0.8444444444444444,0.9577555555555555,0.9607333333333336,0.0022837562222222225,-0.016167530654121864,0.01425733730561905,-0.04216801666666667,0.16666666666666666,-0.06746738498690039,0.0,0.003,-0.02878375869311829
"T=30s [0.75,0.80)",30,0.5,0.75,0.8,0.775,0.050000000000000044,186,2,0.010752688172043012,-0.5936250000000001,-0.0031915322580645163,-0.29681250000000003,0.004458298612775002,-0.01192979753910352,0.005546733022974487,0.5,0.7775000000000001,0.785,0.0118125,-0.0026762186379928315,0.00411839320885649,-0.011137129032258067,0.16666666666666666,-0.01604819074796001,0.0,0.255,-0.0030772188225806417
"T=30s [0.75,0.85)",30,0.5,0.75,0.85,0.8,0.09999999999999998,186,2,0.010752688172043012,-0.5936250000000001,-0.0031915322580645163,-0.29681250000000003,0.004458298612775002,-0.01192979753910352,0.005546733022974487,0.5,0.7775000000000001,0.785,0.0118125,-0.002210104193548387,0.0045583366350604735,-0.014961541505376345,0.21875,-0.016488134174163994,0.0,0.255,-0.0030772188225806417
"T=30s [0.75,0.90)",30,0.5,0.75,0.9,0.825,0.15000000000000002,186,5,0.026881720430107527,-1.3049657200000002,-0.007015944731182797,-0.26099314400000007,0.006598550585683774,-0.019949103879122992,0.005917214416757399,0.6,0.8452,0.8524,0.008593144,-0.0020057385439068106,0.004567061122654086,-0.014961541505376345,0.3611111111111111,-0.024516165001777078,0.0,0.151,-0.006823897694838713
"T=30s [0.75,0.95)",30,0.5,0.75,0.95,0.85,0.19999999999999996,186,8,0.043010752688172046,-1.0907398499999998,-0.005864192741935483,-0.13634248125,0.006639086153373204,-0.018876801602546962,0.007148416118675996,0.75,0.8731875,0.879125,0.00721748125,-0.009763973118279569,0.013456597024344425,-0.04216801666666667,0.25,-0.032333398626891385,0.0,0.205,-0.0056761784548387
"T=30s [0.75,1.00)",30,0.5,0.75,1.0,0.875,0.25,186,43,0.23118279569892472,-3.8578880300000002,-0.02074133349462366,-0.08971832627906977,0.011265822558800665,-0.042822345709872964,0.0013396787206256464,0.8837209302325582,0.9689302325581396,0.9716976744186049,0.0017415820930232557,-0.013606181191756272,0.014679234050817367,-0.04216801666666667,0.25,-0.05750157976069033,0.0,0.015,-0.020672397854408647
"T=30s [0.80,0.85)",30,0.5,0.8,0.85,0.825,0.04999999999999993,186,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,-0.00030840550179211474,0.0028775871389328093,-0.007015944731182797,0.3333333333333333,-0.0028775871389328093,0.0,0.0,0.0
"T=30s [0.80,0.90)",30,0.5,0.8,0.9,0.8500000000000001,0.09999999999999998,186,3,0.016129032258064516,-0.71134072,-0.00382441247311828,-0.23711357333333336,0.004878155103257619,-0.013385596475503213,0.005736771529266653,0.6666666666666666,0.8903333333333334,0.8973333333333334,0.006446906666666666,-0.00044068318044354854,0.002736654509461018,-0.007015944731182797,0.4375,-0.01612225098496423,0.0,0.337,-0.0037466788722580633
"T=30s [0.80,0.95)",30,0.5,0.8,0.95,0.875,0.1499999999999999,186,6,0.03225806451612903,-0.4971148500000001,-0.0026726604838709683,-0.08285247500000002,0.004928818659008774,-0.012333145055528166,0.00698782408778623,0.8333333333333334,0.9050833333333334,0.9105,0.005685808333333334,-0.008149952956989247,0.013110712921831798,-0.04216801666666667,0.2777777777777778,-0.025443857977359964,0.0,0.379,-0.00259895963225807
"T=30s [0.80,1.00)",30,0.5,0.8,1.0,0.9,0.19999999999999996,186,41,0.22043010752688172,-3.26426303,-0.01754980123655914,-0.07961617146341464,0.010375348336345703,-0.03788548397579672,0.0027858815026784375,0.9024390243902439,0.9782682926829269,0.9808048780487805,0.0012503178048780493,-0.01199216103046595,0.014462064738836272,-0.04216801666666667,0.25,-0.05234754871463299,0.0,0.018,-0.01759517903182797
"T=30s [0.85,0.90)",30,0.5,0.85,0.9,0.875,0.050000000000000044,186,3,0.016129032258064516,-0.71134072,-0.00382441247311828,-0.23711357333333336,0.004878155103257619,-0.013385596475503213,0.005736771529266653,0.6666666666666666,0.8903333333333334,0.8973333333333334,0.006446906666666666,-0.00019924212589605763,0.002301045371725913,-0.00382441247311828,0.4583333333333333,-0.015686641847229125,0.0,0.337,-0.0037466788722580633
"T=30s [0.85,0.95)",30,0.5,0.85,0.95,0.8999999999999999,0.09999999999999998,186,6,0.03225806451612903,-0.4971148500000001,-0.0026726604838709683,-0.08285247500000002,0.004928818659008774,-0.012333145055528166,0.00698782408778623,0.8333333333333334,0.9050833333333334,0.9105,0.005685808333333334,-0.00877436556451613,0.013695367701229526,-0.04216801666666667,0.28125,-0.02602851275675769,0.0,0.379,-0.00259895963225807
"T=30s [0.85,1.00)",30,0.5,0.85,1.0,0.925,0.15000000000000002,186,41,0.22043010752688172,-3.26426303,-0.01754980123655914,-0.07961617146341464,0.010375348336345703,-0.03788548397579672,0.0027858815026784375,0.9024390243902439,0.9782682926829269,0.9808048780487805,0.0012503178048780493,-0.011641644130824372,0.014680653406190444,-0.04216801666666667,0.25,-0.05256613738198716,0.0,0.018,-0.01759517903182797
"T=30s [0.90,0.95)",30,0.5,0.9,0.95,0.925,0.04999999999999993,186,3,0.016129032258064516,0.21422586999999998,0.0011517519892473118,0.07140862333333332,0.0006702514276702355,-0.00016194080898634966,0.0024654447874809735,1.0,0.9198333333333334,0.9236666666666666,0.00492471,-0.011737882549283157,0.014638138417295155,-0.04256030634408602,0.16666666666666666,-0.014800079226281505,0.0,0.943,0.0011477192399999983
"T=30s [0.90,1.00)",30,0.5,0.9,1.0,0.95,0.09999999999999998,186,38,0.20430107526881722,-2.5529223099999996,-0.013725388763440857,-0.0671821660526316,0.009187977583968568,-0.03173382482801925,0.004283047301137537,0.9210526315789473,0.9852105263157893,0.9873947368421057,0.000840060789473685,-0.013920531177419352,0.015095976902410685,-0.04256030634408602,0.15,-0.046829801730429936,0.0,0.044,-0.013848500159569906
"T=30s [0.95,1.00)",30,0.5,0.95,1.0,0.975,0.050000000000000044,186,35,0.1881720430107527,-2.76714818,-0.014877140752688171,-0.07906137657142857,0.009153384853739144,-0.032817775066016894,0.00306349356064055,0.9142857142857143,0.9908142857142858,0.9928571428571431,0.0004899480000000005,-0.014966709543010754,0.01576388255179112,-0.04256030634408602,0.16666666666666666,-0.04858165761780801,0.0,0.043,-0.014996219399569893
"T=60s [0.50,0.55)",60,1.0,0.5,0.55,0.525,0.050000000000000044,186,3,0.016129032258064516,-1.6323180000000002,-0.008775903225806453,-0.5441060000000001,0.005040644023886021,-0.018655565512623054,0.0011037590610101476,0.0,0.5183333333333334,0.5266666666666667,0.017439333333333334,-0.0015561390681003583,0.0029738813498865623,-0.008775903225806453,0.06666666666666667,-0.021629446862509616,0.0,0.0,-0.008806722516129049
"T=60s [0.50,0.60)",60,1.0,0.5,0.6,0.55,0.09999999999999998,186,5,0.026881720430107527,-0.8264079999999999,-0.00444305376344086,-0.1652816,0.005929663167109025,-0.01606519357097455,0.0071790860440928295,0.4,0.541,0.548,0.0172816,-0.001019786451612903,0.0031336989098051135,-0.008775903225806453,0.12,-0.019198892480779665,0.0,0.227,-0.00446044921505376
"T=60s [0.50,0.65)",60,1.0,0.5,0.65,0.575,0.15000000000000002,186,7,0.03763440860215054,-0.10918900000000009,-0.0005870376344086027,-0.015598428571428584,0.00653857701019441,-0.013402648574389645,0.01222857330557244,0.5714285714285714,0.5635714285714285,0.5700000000000001,0.017027000000000004,-0.001044239605734767,0.0035641210521233043,-0.009277720430107527,0.13333333333333333,-0.01696676962651295,0.0,0.485,-0.0006280973763440862
"T=60s [0.50,0.70)",60,1.0,0.5,0.7,0.6,0.19999999999999996,186,7,0.03763440860215054,-0.10918900000000009,-0.0005870376344086027,-0.015598428571428584,0.00653857701019441,-0.013402648574389645,0.01222857330557244,0.5714285714285714,0.5635714285714285,0.5700000000000001,0.017027000000000004,-0.002192518817204301,0.005126244539108922,-0.011899118279569893,0.2,-0.018528893113498566,0.0,0.485,-0.0006280973763440862
"T=60s [0.50,0.75)",60,1.0,0.5,0.75,0.625,0.25,186,9,0.04838709677419355,-1.5773989999999998,-0.008480639784946235,-0.17526655555555554,0.00858454590242906,-0.02530634975370719,0.00834507018381472,0.4444444444444444,0.5972222222222222,0.6033333333333334,0.01637766666666667,-0.004656021326164874,0.00611971247326605,-0.014832107526881721,0.16666666666666666,-0.031426062226973236,0.0,0.159,-0.008434036182795696
"T=60s [0.50,0.80)",60,1.0,0.5,0.8,0.65,0.30000000000000004,186,9,0.04838709677419355,-1.5773989999999998,-0.008480639784946235,-0.17526655555555554,0.00858454590242906,-0.02530634975370719,0.00834507018381472,0.4444444444444444,0.5972222222222222,0.6033333333333334,0.01637766666666667,-0.006472558602150539,0.0062223267139160975,-0.014832107526881721,0.16666666666666666,-0.031528676467623286,0.0,0.159,-0.008434036182795696
"T=60s [0.50,0.85)",60,1.0,0.5,0.85,0.675,0.35,186,11,0.05913978494623656,-1.2285039999999998,-0.006604860215053763,-0.11168218181818182,0.00869583218107553,-0.023648691289961804,0.010438970859854277,0.5454545454545454,0.6359090909090909,0.6418181818181818,0.015318545454545456,-0.007500497211469535,0.006610914351509381,-0.018383541505376345,0.1,-0.030259605641471184,0.0,0.235,-0.0065041288387096725
"T=60s [0.50,0.90)",60,1.0,0.5,0.9,0.7,0.4,186,16,0.08602150537634409,-0.6748829999999999,-0.003628403225806451,-0.042180187499999994,0.008808023054987507,-0.020892128413581967,0.013635321961969064,0.6875,0.7112499999999999,0.7168749999999999,0.012805187500000002,-0.007635606609318998,0.0068608841078373,-0.018383541505376345,0.16666666666666666,-0.027753012521419266,0.0,0.351,-0.003508177672043008
"T=60s [0.50,0.95)",60,1.0,0.5,0.95,0.725,0.44999999999999996,186,21,0.11290322580645161,-1.3776821000000004,-0.00740689301075269,-0.06560390952380953,0.010161330543560828,-0.027323100876131913,0.012509314854626532,0.7142857142857143,0.7638095238095237,0.7691428571428572,0.010746766666666668,-0.014026710476702509,0.012409966967504878,-0.04216801666666667,0.13333333333333333,-0.03973306784363679,0.0,0.237,-0.007314210889784941
"T=60s [0.50,1.00)",60,1.0,0.5,1.0,0.75,0.5,186,98,0.5268817204301075,-5.808345889999999,-0.031227666075268813,-0.059268835612244886,0.015421015182078966,-0.06145285583214359,-0.001002476318394039,0.8877551020408163,0.9421173469387755,0.944295918367347,0.002728019285714286,-0.017249663983870966,0.01310548757866839,-0.04216801666666667,0.15,-0.07455834341081198,0.0,0.022,-0.031156444389946223
"T=60s [0.55,0.60)",60,1.0,0.55,0.6,0.575,0.04999999999999993,186,2,0.010752688172043012,0.8059100000000001,0.004332849462365592,0.40295500000000006,0.00305642529968397,-0.0016577441250149897,0.010323443049746174,1.0,0.575,0.58,0.017045000000000005,-0.000710339964157706,0.0031082075161304452,-0.008775903225806453,0.2,-0.0047659516411454345,0.0,0.859,0.004346273301075268
"T=60s [0.55,0.65)",60,1.0,0.55,0.65,0.6000000000000001,0.09999999999999998,186,4,0.021505376344086023,1.523129,0.008188865591397849,0.38078225,0.004070378551677523,0.00021092363010990524,0.01616680755268579,1.0,0.5974999999999999,0.6024999999999999,0.016717750000000003,-0.000780213306451613,0.0034191755288207754,-0.009277720430107527,0.2,-0.00320825189871087,0.0,0.986,0.008178625139784929
"T=60s [0.55,0.70)",60,1.0,0.55,0.7,0.625,0.1499999999999999,186,4,0.021505376344086023,1.523129,0.008188865591397849,0.38078225,0.004070378551677523,0.00021092363010990524,0.01616680755268579,1.0,0.5974999999999999,0.6024999999999999,0.016717750000000003,-0.0018418021505376342,0.004893454170374692,-0.011899118279569893,0.24444444444444444,-0.004682530540264787,0.0,0.986,0.008178625139784929
"T=60s [0.55,0.75)",60,1.0,0.55,0.75,0.65,0.19999999999999996,186,6,0.03225806451612903,0.05491899999999994,0.00029526344086021474,0.009153166666666676,0.006946821083475991,-0.013320505882752727,0.013911032764473157,0.6666666666666666,0.6366666666666666,0.6416666666666666,0.015846833333333334,-0.004305304659498208,0.005864601161882621,-0.014832107526881721,0.15555555555555556,-0.019185107044635347,0.0,0.558,0.0003726863333333341
"T=60s [0.55,0.80)",60,1.0,0.55,0.8,0.675,0.25,186,6,0.03225806451612903,0.05491899999999994,0.00029526344086021474,0.009153166666666676,0.006946821083475991,-0.013320505882752727,0.013911032764473157,0.6666666666666666,0.6366666666666666,0.6416666666666666,0.015846833333333334,-0.006121841935483871,0.005997656425495789,-0.014832107526881721,0.13333333333333333,-0.019318162308248517,0.0,0.558,0.0003726863333333341
"T=60s [0.55,0.85)",60,1.0,0.55,0.85,0.7,0.29999999999999993,186,8,0.043010752688172046,0.4038140000000001,0.0021710430107526888,0.05047675,0.007071310221216879,-0.011688725022832393,0.016030811044337772,0.75,0.6799999999999999,0.685,0.014523250000000001,-0.0071497805448028666,0.006360765296561274,-0.018383541505376345,0.08888888888888889,-0.018049490319393666,0.0,0.653,0.0023025936774193553
"T=60s [0.55,0.90)",60,1.0,0.55,0.9,0.7250000000000001,0.35,186,13,0.06989247311827956,0.9574349999999998,0.005147499999999999,0.07364884615384615,0.007189214894998351,-0.008943361194196768,0.019238361194196765,0.8461538461538461,0.7557692307692307,0.7607692307692306,0.011735769230769234,-0.0072848899426523304,0.006624441224040488,-0.018383541505376345,0.15555555555555556,-0.015567802418237256,0.0,0.771,0.005298544844086033
"T=60s [0.55,0.95)",60,1.0,0.55,0.95,0.75,0.3999999999999999,186,18,0.0967741935483871,0.2546358999999998,0.0013690102150537625,0.014146438888888878,0.008815591976893718,-0.015909550059657922,0.01864757048976545,0.8333333333333334,0.8047222222222222,0.8095555555555555,0.00963133888888889,-0.013675993810035841,0.012349798216156066,-0.04216801666666667,0.13333333333333333,-0.028259348275813986,0.0,0.584,0.0014925116263440849
"T=60s [0.55,1.00)",60,1.0,0.55,1.0,0.775,0.44999999999999996,186,95,0.510752688172043,-4.1760278899999985,-0.022451762849462358,-0.04395818831578948,0.014646833096325711,-0.05115955571826075,0.0062560300193360355,0.9157894736842105,0.9555000000000002,0.9574842105263158,0.0022634514736842113,-0.016898947317204302,0.013063582049140997,-0.04216801666666667,0.13333333333333333,-0.06422313776740175,0.0,0.067,-0.022349721873817244
"T=60s [0.60,0.65)",60,1.0,0.6,0.65,0.625,0.050000000000000044,186,2,0.010752688172043012,0.7172189999999999,0.003856016129032258,0.35860949999999997,0.002721556166511906,-0.0014782339573310775,0.009190266215395593,1.0,0.62,0.625,0.016390500000000002,-0.00015214426523297488,0.0034564338849066623,-0.006441736559139786,0.26666666666666666,-0.00493466784223774,0.0,0.861,0.003832351838709677
"T=60s [0.60,0.70)",60,1.0,0.6,0.7,0.6499999999999999,0.09999999999999998,186,2,0.010752688172043012,0.7172189999999999,0.003856016129032258,0.35860949999999997,0.002721556166511906,-0.0014782339573310775,0.009190266215395593,1.0,0.62,0.625,0.016390500000000002,-0.0015105338709677416,0.004784982456102978,-0.011367596774193547,0.275,-0.006263216413434056,0.0,0.861,0.003832351838709677
"T=60s [0.60,0.75)",60,1.0,0.6,0.75,0.675,0.15000000000000002,186,4,0.021505376344086023,-0.7509910000000001,-0.004037586021505377,-0.18774775000000002,0.006223139119452635,-0.016234938695632542,0.008159766652621789,0.5,0.6675,0.6725,0.015247750000000003,-0.0038061992831541214,0.005457256878270918,-0.014559129032258065,0.15555555555555556,-0.02169219557390346,0.0,0.231,-0.003973586967741938
"T=60s [0.60,0.80)",60,1.0,0.6,0.8,0.7,0.20000000000000007,186,4,0.021505376344086023,-0.7509910000000001,-0.004037586021505377,-0.18774775000000002,0.006223139119452635,-0.016234938695632542,0.008159766652621789,0.5,0.6675,0.6725,0.015247750000000003,-0.005622736559139784,0.005557098556116386,-0.014559129032258065,0.13333333333333333,-0.021792037251748927,0.0,0.231,-0.003973586967741938
