feature,importance,importance_normalized,importance_type
price_spread_roll10_std_last,0.4508004310893055,0.009402252708058747,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_max,0.4475567237433096,0.009334599365083133,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_range,0.4382868082732292,0.009141258627538954,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_max,0.43445960606848727,0.009061435451223725,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_last,0.4159252362408734,0.008674867877446667,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_std,0.40441961026684337,0.008434897381609222,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_range,0.4010479256538684,0.008364574842860842,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_change,0.4003754491037052,0.00835054913651979,abs_scaled_logit_coefficient
kalshi_yes_mid_std,0.398471480678669,0.008310838455149993,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_min,0.3937980437893007,0.008213365534498992,abs_scaled_logit_coefficient
time_to_close_seconds_std,0.3686221163093638,0.007688276346464844,abs_scaled_logit_coefficient
elapsed_fraction_std,0.36862211630924135,0.00768827634646229,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_max,0.36617858282222204,0.007637312066570091,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_std,0.3527839916536467,0.0073579438086832025,abs_scaled_logit_coefficient
feeds_on_same_side_range,0.34558168901314024,0.007207726850499892,abs_scaled_logit_coefficient
spread_vs_distance_ratio_min,0.3344160174258135,0.00697484671401564,abs_scaled_logit_coefficient
price_spread_mean,0.31363141149266516,0.006541346424433698,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_mean,0.3016547171637261,0.006291550951932141,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_range,0.2950785824422718,0.006154393850409529,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_min,0.29268678124960645,0.006104508540436476,abs_scaled_logit_coefficient
kalshi_yes_mid_max,0.2915941808772658,0.006081720397166864,abs_scaled_logit_coefficient
kalshi_last_price_last,0.2899414188141378,0.0060472490756859325,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_mean,0.2891511556898957,0.006030766718776845,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_range,0.2799257449081201,0.0058383542064455955,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_min,0.27396273858145453,0.0057139849988838655,abs_scaled_logit_coefficient
feeds_on_same_side_min,0.2710190721672281,0.00565258954846714,abs_scaled_logit_coefficient
kalshi_yes_mid_change,0.2671461206805538,0.00557181218870337,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_last,0.266872244098486,0.00556610000065333,abs_scaled_logit_coefficient
spread_vs_distance_ratio_last,0.26644075006914764,0.005557100417631517,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_min,0.26287689665747066,0.005482769853416891,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_change,0.26101574685563844,0.00544395223134387,abs_scaled_logit_coefficient
feeds_on_same_side_mean,0.25962740029870296,0.005414995770181824,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_range,0.25416962286488837,0.005301164018661384,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_mean,0.2500298214104302,0.0052148210235095135,abs_scaled_logit_coefficient
kalshi_yes_mid_range,0.24869179730279486,0.005186914127415686,abs_scaled_logit_coefficient
kalshi_btc_price_lag10_std,0.2421557279319371,0.005050592660744256,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_change,0.23820753151227833,0.004968245932749821,abs_scaled_logit_coefficient
