price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,trades,contracts,total_opportunities,skipped_opportunities,total_contracts,successes,failures,success_rate,avg_price,gross_profit,fees,net_profit,net_per_contract,net_per_total_contract,roi_on_cost
mid_p,0.5,0.675,agrees,25.0,,29,58.0,157,128,314.0,18,11,0.6206896551724138,0.5972413793103447,1.3600000000000003,0.9642360000000001,0.39576400000000067,0.006823517241379322,0.0012603949044586009,0.011425057736720576
mid_p,0.5,0.675,agrees,25.0,75.0,15,30.0,157,142,314.0,10,5,0.6666666666666666,0.598,2.0600000000000005,0.49961800000000006,1.5603820000000002,0.05201273333333334,0.004969369426751593,0.08697781493868452
mid_p,0.5,0.675,agrees,25.0,100.0,19,38.0,157,138,314.0,11,8,0.5789473684210527,0.603157894736842,-0.9199999999999997,0.6265559999999999,-1.5465559999999998,-0.04069884210526315,-0.004925337579617834,-0.06747626527050611
mid_p,0.5,0.675,agrees,25.0,150.0,23,46.0,157,134,314.0,15,8,0.6521739130434783,0.6030434782608696,2.2600000000000002,0.7605499999999998,1.4994500000000006,0.032596739130434794,0.0047753184713375816,0.05405371304974768
mid_p,0.5,0.675,agrees,25.0,200.0,28,56.0,157,129,314.0,17,11,0.6071428571428571,0.6003571428571428,0.38000000000000034,0.9292500000000001,-0.5492499999999993,-0.009808035714285703,-0.001749203821656049,-0.016337001784651976
mid_p,0.5,0.675,agrees,50.0,,22,44.0,157,135,314.0,14,8,0.6363636363636364,0.6013636363636362,1.54,0.727762,0.8122380000000009,0.018459954545454568,0.0025867452229299394,0.030696825396825438
mid_p,0.5,0.675,agrees,50.0,75.0,8,16.0,157,149,314.0,6,2,0.75,0.61,2.2399999999999998,0.26314400000000004,1.9768560000000002,0.12355350000000001,0.00629571974522293,0.20254672131147544
mid_p,0.5,0.675,agrees,50.0,100.0,12,24.0,157,145,314.0,7,5,0.5833333333333334,0.6141666666666666,-0.7399999999999995,0.3900820000000001,-1.1300819999999994,-0.047086749999999976,-0.0035989872611464947,-0.07666770691994568
mid_p,0.5,0.675,agrees,50.0,150.0,16,32.0,157,141,314.0,11,5,0.6875,0.6112500000000001,2.4400000000000004,0.524076,1.9159239999999995,0.059872624999999985,0.0061016687898089155,0.09795112474437624
mid_p,0.5,0.675,agrees,50.0,200.0,21,42.0,157,136,314.0,13,8,0.6190476190476191,0.6057142857142855,0.56,0.6927760000000001,-0.13277599999999912,-0.0031613333333333125,-0.0004228535031847106,-0.005219182389937073
mid_p,0.5,0.675,agrees,75.0,,14,28.0,157,143,314.0,8,6,0.5714285714285714,0.5964285714285714,-0.7,0.4646180000000001,-1.1646179999999993,-0.04159349999999997,-0.0037089745222929913,-0.06973760479041911
