timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T03:09:06.728Z,2026-05-17T03:09:03.836Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.912,0.92,0.08,0.088,0.916,0.911,250603.12,141348.21,158.09,68.0,2026-05-17T03:09:04.635Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,66.49,239.07,2026-05-17T03:09:06.728Z,BRTI,77938.97,77879.55,Polymarket RTDS,77934.06133066144,77875.2,0.99,1.028,
2026-05-17T03:09:09.087Z,2026-05-17T03:09:07.468Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.921,0.923,0.077,0.079,0.922,0.911,250603.12,141348.21,3.0,19.0,2026-05-17T03:09:08.109Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.93,0.94,0.06,0.07,0.935,0.86,5146.826822000003,,71.49,223.95,2026-05-17T03:09:09.087Z,BRTI,77938.81,77879.55,Polymarket RTDS,77934.04854682783,77875.2,0.9930000000000001,1.019,
2026-05-17T03:09:12.195Z,2026-05-17T03:09:09.788Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.911,250603.12,141348.21,283.0,159.0,2026-05-17T03:09:10.169Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.91,0.92,0.08,0.09,0.915,0.86,5146.826822000003,,25.8,175.3,2026-05-17T03:09:12.195Z,BRTI,77939.88,77879.55,Polymarket RTDS,77930.34385088675,77875.2,0.99,1.03,
2026-05-17T03:09:15.321Z,2026-05-17T03:09:14.001Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.911,250603.12,141348.21,163.0,1552.51,2026-05-17T03:09:14.292Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,74.47,96.86,2026-05-17T03:09:15.321Z,BRTI,77944.6,77879.55,Polymarket RTDS,77927.69468,77875.2,1.0,1.02,
2026-05-17T03:09:16.738Z,2026-05-17T03:09:15.577Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.911,250603.12,141348.21,48.94,1681.51,2026-05-17T03:09:15.783Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,79.47,205.97,2026-05-17T03:09:16.738Z,BRTI,77942.64,77879.55,Polymarket RTDS,77927.6967,77875.2,1.0,1.03,
2026-05-17T03:09:18.743Z,2026-05-17T03:09:17.580Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.911,250603.12,141348.21,48.94,93.18,2026-05-17T03:09:17.868Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,64.47,220.97,2026-05-17T03:09:18.743Z,BRTI,77939.88,77879.55,Polymarket RTDS,77927.48322,77875.2,0.99,1.03,
2026-05-17T03:09:22.491Z,2026-05-17T03:09:19.596Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.911,250603.12,141348.21,166.1,1608.51,2026-05-17T03:09:19.830Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,90.2,192.66,2026-05-17T03:09:22.491Z,BRTI,77939.88,77879.55,Polymarket RTDS,77927.37369,77875.2,1.0,1.03,
2026-05-17T03:09:26.074Z,2026-05-17T03:09:23.186Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.911,250603.12,141348.21,158.04,198.0,2026-05-17T03:09:23.806Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,74.47,214.66,2026-05-17T03:09:26.074Z,BRTI,77938.81,77879.55,Polymarket RTDS,77926.62970721688,77875.2,1.0,1.03,
2026-05-17T03:09:28.411Z,2026-05-17T03:09:26.816Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.911,250603.12,141348.21,656.11,6.0,2026-05-17T03:09:27.553Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,37.8,221.76,2026-05-17T03:09:28.411Z,BRTI,77941.91,77879.55,Polymarket RTDS,77927.18808640144,77875.2,0.98,1.04,
2026-05-17T03:09:29.667Z,2026-05-17T03:09:28.656Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.89,260103.77,142362.77,609.75,229.15,2026-05-17T03:09:28.841Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,62.8,203.76,2026-05-17T03:09:29.667Z,BRTI,77943.98,77879.55,Polymarket RTDS,77927.13817,77875.2,0.99,1.03,
2026-05-17T03:09:33.642Z,2026-05-17T03:09:31.073Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,104.0,146.0,2026-05-17T03:09:31.693Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,57.8,219.88,2026-05-17T03:09:33.642Z,BRTI,77943.98,77879.55,Polymarket RTDS,77925.04648,77875.2,0.98,1.04,
2026-05-17T03:09:36.107Z,2026-05-17T03:09:34.354Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,2.0,4184.0,2026-05-17T03:09:34.823Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,37.8,389.88,2026-05-17T03:09:36.107Z,BRTI,77938.66,77879.55,Polymarket RTDS,77923.76254181223,77875.2,0.98,1.04,
2026-05-17T03:09:38.822Z,2026-05-17T03:09:36.887Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.89,260103.77,142362.77,240.33,36.38,2026-05-17T03:09:37.269Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,47.8,312.26,2026-05-17T03:09:38.822Z,BRTI,77939.88,77879.55,Polymarket RTDS,77923.31917,77875.2,0.97,1.05,
2026-05-17T03:09:42.989Z,2026-05-17T03:09:39.531Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,606.1,221.88,2026-05-17T03:09:40.110Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,76.31,272.26,2026-05-17T03:09:42.989Z,BRTI,77939.88,77879.55,Polymarket RTDS,77923.261015,77875.2,0.98,1.04,
2026-05-17T03:09:44.503Z,2026-05-17T03:09:43.223Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,75.77,18.0,2026-05-17T03:09:43.490Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,66.31,271.16,2026-05-17T03:09:44.503Z,BRTI,77928.08,77879.55,Polymarket RTDS,77922.51390336239,77875.2,0.98,1.04,
2026-05-17T03:09:47.610Z,2026-05-17T03:09:45.760Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,2244.77,93.0,2026-05-17T03:09:46.217Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,66.31,246.1,2026-05-17T03:09:47.610Z,BRTI,77928.08,77879.55,Polymarket RTDS,77922.13118876982,77875.2,0.98,1.04,
2026-05-17T03:09:49.974Z,2026-05-17T03:09:48.423Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.88,0.12,0.13,0.875,0.89,260103.77,142362.77,2102.77,13.63,2026-05-17T03:09:48.889Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,61.31,204.92,2026-05-17T03:09:49.974Z,BRTI,77944.6,77879.55,Polymarket RTDS,77922.57653709422,77875.2,0.98,1.04,
2026-05-17T03:09:54.368Z,2026-05-17T03:09:50.691Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.89,0.11,0.12,0.885,0.89,260103.77,142362.77,77.0,232.0,2026-05-17T03:09:51.253Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,61.31,184.92,2026-05-17T03:09:54.368Z,BRTI,77944.6,77879.55,Polymarket RTDS,77922.50387218142,77875.2,0.99,1.03,
2026-05-17T03:09:56.170Z,2026-05-17T03:09:54.756Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.89,260103.77,142362.77,35.0,2426.22,2026-05-17T03:09:54.987Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,24.46,46.61,2026-05-17T03:09:56.170Z,BRTI,77929.09,77879.55,Polymarket RTDS,77923.2168922964,77875.2,1.02,1.01,
2026-05-17T03:09:57.687Z,2026-05-17T03:09:56.621Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.89,0.11,0.13,0.88,0.89,260103.77,142362.77,762.16,103.21,2026-05-17T03:09:56.818Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,39.46,74.22,2026-05-17T03:09:57.687Z,BRTI,77942.17,77879.55,Polymarket RTDS,77923.22295162301,77875.2,1.01,1.02,
2026-05-17T03:10:00.973Z,2026-05-17T03:09:59.120Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.87,0.89,0.11,0.13,0.88,0.89,265180.79,144466.52,147.66,1142.42,2026-05-17T03:09:59.495Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.88,0.89,0.11,0.12,0.885,0.86,5146.826822000003,,49.46,91.33,2026-05-17T03:10:00.972Z,BRTI,77942.64,77879.55,Polymarket RTDS,77922.35958338433,77875.2,1.01,1.02,
2026-05-17T03:10:03.531Z,2026-05-17T03:10:01.687Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.88,0.9,0.1,0.12,0.89,0.89,265180.79,144466.52,57.12,1134.03,2026-05-17T03:10:02.156Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,42.8,65.21,2026-05-17T03:10:03.531Z,BRTI,77926.37,77879.55,Polymarket RTDS,77922.70355634717,77875.2,1.01,1.02,
2026-05-17T03:10:06.522Z,2026-05-17T03:10:04.314Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.9,0.906,0.094,0.1,0.903,0.89,265180.79,144466.52,62.15,73.0,2026-05-17T03:10:04.709Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.89,0.9,0.1,0.11,0.895,0.86,5146.826822000003,,154.74,30.0,2026-05-17T03:10:06.522Z,BRTI,77931.59,77879.55,Polymarket RTDS,77923.04914594175,77875.2,1.016,1.0,
2026-05-17T03:10:09.095Z,2026-05-17T03:10:07.327Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.89,265180.79,144466.52,330.0,216.89,2026-05-17T03:10:07.988Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.9,0.91,0.09,0.1,0.905,0.86,5146.826822000003,,121.32,12.0,2026-05-17T03:10:09.095Z,BRTI,77942.64,77879.55,Polymarket RTDS,77923.0979767283,77875.2,1.0,1.02,
